time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/explained_variance,train/approx_kl,train/std,train/learning_rate,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/clip_fraction
1366,7587840,3705,5551,1.47011137008667,1.7386938437819481,0.5912865400314331,0.024966761,0.10167655348777771,0.0003,4.3609924361109735,37040,-0.01287929120589979,0.2,0.1923828125
1366,7589888,3706,5553,0.8295217156410217,1.7359328284859656,0.8101053237915039,0.02378678,0.10185368359088898,0.0003,2.7918510347604752,37050,-0.009353565337369219,0.2,0.23681640625
1366,7591936,3707,5554,0.17369365692138672,1.7342408701777459,0.8892490267753601,0.021874025,0.10189202427864075,0.0003,0.717598881945014,37060,-0.010201310660340824,0.2,0.2037109375
1366,7593984,3708,5556,0.3333657383918762,1.7327284187078476,0.8254861831665039,0.021188218,0.10206057131290436,0.0003,1.2443219747394323,37070,-0.010004343936452642,0.2,0.229052734375
1366,7596032,3709,5557,1.4175165891647339,1.7332426846027373,0.5774611830711365,0.024474666,0.10192085057497025,0.0003,3.696997192502022,37080,-0.010604294680524618,0.2,0.181005859375
1366,7598080,3710,5559,0.1864347755908966,1.7361485719680787,0.7769944667816162,0.024722643,0.10183749347925186,0.0003,0.805492652952671,37090,-0.005349758983356878,0.2,0.223095703125
1366,7600128,3711,5560,0.25830960273742676,1.740687194466591,0.7668868899345398,0.031753056,0.10120271146297455,0.0003,1.237815811112523,37100,-0.011355037757311948,0.2,0.242431640625
1366,7602176,3712,5562,0.24894973635673523,1.7519927963614463,0.3020493984222412,0.024561856,0.10093281418085098,0.0003,1.032152932137251,37110,-0.002349085555761121,0.2,0.207958984375
1366,7604224,3713,5563,0.4761902987957001,1.7604780808091163,0.6345657110214233,0.03124012,0.10037684440612793,0.0003,1.5713998641818763,37120,-0.009871943714097142,0.2,0.21474609375
1366,7606272,3714,5565,0.17584869265556335,1.7698170125484467,0.881576657295227,0.02520774,0.10008570551872253,0.0003,0.49991593025624753,37130,-0.008933796483324841,0.2,0.210107421875
1366,7608320,3715,5566,0.17820073664188385,1.7800107508897782,0.7056174278259277,0.04255849,0.09936007857322693,0.0003,0.8876400750130415,37140,-0.002497896441491321,0.2,0.265380859375
1366,7610368,3716,5568,0.27121877670288086,1.7882981032133103,0.7805809378623962,0.0363838,0.09910430014133453,0.0003,0.9822444833815098,37150,0.0030640956247225404,0.2,0.254736328125
1366,7612416,3717,5569,0.5066143870353699,1.791774508357048,0.7826515436172485,0.01874543,0.09902400523424149,0.0003,0.7646100003272295,37160,-0.007772778224898502,0.2,0.19423828125
1366,7614464,3718,5571,0.2239333987236023,1.7880631163716316,0.8273179531097412,0.021631705,0.09941752254962921,0.0003,0.8442514996975661,37170,-0.0054714095720555635,0.2,0.189501953125
1366,7616512,3719,5572,0.08820009231567383,1.7842491433024406,0.8537673354148865,0.036238402,0.09928367286920547,0.0003,0.5796224296092987,37180,-0.012703622042317874,0.2,0.251220703125
1366,7618560,3720,5574,0.8769707679748535,1.784872618317604,0.5616508722305298,0.019295067,0.0993616059422493,0.0003,1.7614891905337573,37190,-0.0051740118477027865,0.2,0.2236328125
1366,7620608,3721,5575,0.33955806493759155,1.7826507166028023,0.6470077037811279,0.024972998,0.0995519608259201,0.0003,1.6546650391072035,37200,-0.0026736477098893373,0.2,0.22216796875
1366,7622656,3722,5576,0.10721444338560104,1.7802345693111419,0.7745115756988525,0.022927327,0.09952504932880402,0.0003,0.32259081229567527,37210,-0.011147064651595429,0.2,0.215234375
1366,7624704,3723,5578,0.20123837888240814,1.778088104724884,0.8404556512832642,0.018349502,0.09977763146162033,0.0003,0.8454622842371464,37220,-0.009640607086475938,0.2,0.2052734375
1366,7626752,3724,5579,0.32557451725006104,1.7748692885041237,0.8352804780006409,0.07412563,0.09983234107494354,0.0003,0.8241021187976003,37230,-0.011945773183833807,0.2,0.2310546875
1366,7628800,3725,5581,0.30138957500457764,1.7727621838450431,0.8328952789306641,0.037191622,0.1002664864063263,0.0003,1.6421105667948723,37240,0.0010328857460990548,0.2,0.256298828125
1366,7630848,3726,5582,0.8892501592636108,1.7668353214859962,0.7920615077018738,0.019694667,0.10039511322975159,0.0003,2.2278329730033875,37250,-0.002286045521032065,0.2,0.229296875
1366,7632896,3727,5584,0.06844164431095123,1.766350692510605,0.8561553955078125,0.021307172,0.100232794880867,0.0003,0.5899447722360491,37260,-0.007971890002954752,0.2,0.235498046875
1366,7634944,3728,5585,0.16107039153575897,1.7685960471630096,0.9166192412376404,0.034542475,0.10021553188562393,0.0003,0.8510412558913231,37270,-0.013793321812408976,0.2,0.242138671875
1366,7636992,3729,5587,0.3479215204715729,1.7711363077163695,0.5934221744537354,0.022415157,0.09989030659198761,0.0003,2.0405782520771027,37280,-0.009729802468791604,0.2,0.225146484375
1366,7639040,3730,5588,0.26143452525138855,1.7849276229739188,0.9213880896568298,0.018899664,0.09879547357559204,0.0003,0.9290372103452682,37290,-0.007304029783699662,0.2,0.20224609375
1366,7641088,3731,5590,0.7656034827232361,1.796836245059967,0.6878137588500977,0.021153595,0.09881791472434998,0.0003,2.3937877774238587,37300,-0.008341350563568994,0.2,0.202734375
1366,7643136,3732,5591,0.11634822189807892,1.8016414299607277,0.9087216854095459,0.016558038,0.09841877222061157,0.0003,0.37171426974236965,37310,-0.008754678195691668,0.2,0.210986328125
1366,7645184,3733,5593,0.8573885560035706,1.800832460820675,0.7323700189590454,0.018204795,0.09887158870697021,0.0003,1.423371858149767,37320,-0.010546770191285759,0.2,0.2013671875
1366,7647232,3734,5594,1.3511326313018799,1.7935646414756774,0.7111091613769531,0.02656861,0.09912446141242981,0.0003,3.6858320266008375,37330,-0.0075245018990244715,0.2,0.24599609375
1366,7649280,3735,5596,0.32938769459724426,1.7857609286904335,0.7655926942825317,0.022218056,0.09941756725311279,0.0003,1.3959665756672621,37340,-0.007587238465202972,0.2,0.225146484375
1366,7651328,3736,5597,1.080500841140747,1.7847981467843055,0.5037545561790466,0.020667706,0.09923262149095535,0.0003,2.707530630379915,37350,-0.004669730539899319,0.2,0.204833984375
1366,7653376,3737,5599,2.017329216003418,1.7867648959159852,0.7948597073554993,0.022686753,0.09920474886894226,0.0003,3.896005892753601,37360,-0.008733900962397456,0.2,0.16962890625
1366,7655424,3738,5600,0.555108904838562,1.7854123339056969,0.8660460710525513,0.021294964,0.09925813972949982,0.0003,1.6418548926711083,37370,-0.010340299204108306,0.2,0.20927734375
1366,7657472,3739,5602,0.36247682571411133,1.780760395526886,0.8957526683807373,0.020419106,0.0997944325208664,0.0003,1.3760037280619144,37380,-0.015100121824070811,0.2,0.21005859375
1366,7659520,3740,5603,0.6000524163246155,1.7740342170000076,0.7740144729614258,0.025930882,0.09981291741132736,0.0003,1.575148869305849,37390,-0.008516143186716363,0.2,0.19375
1366,7661568,3741,5605,1.2779332399368286,1.7717816144227982,0.7225134372711182,0.026904266,0.09998220950365067,0.0003,3.5400443121790888,37400,-0.0077889948850497605,0.2,0.19697265625
1366,7663616,3742,5606,0.2126465141773224,1.7791056409478188,0.8191296458244324,0.019457042,0.09914347529411316,0.0003,0.642522145807743,37410,-0.0072781884431606155,0.2,0.221533203125
1366,7665664,3743,5608,0.32792723178863525,1.7884971380233765,0.7891216278076172,0.04397061,0.0990726500749588,0.0003,1.6782364413142203,37420,-0.009738262509927154,0.2,0.2576171875
1366,7667712,3744,5609,0.12630990147590637,1.7862913772463798,0.9104405641555786,0.023429833,0.09948145598173141,0.0003,0.4181678919121623,37430,-0.005297756229992956,0.2,0.229150390625
1366,7669760,3745,5611,1.3630512952804565,1.7806917622685432,0.5600016117095947,0.019373572,0.09943923354148865,0.0003,3.8204028427600862,37440,-0.006204121807240881,0.2,0.1763671875
1366,7671808,3746,5612,0.25319015979766846,1.7842997416853905,0.7000569105148315,0.026620708,0.09930692613124847,0.0003,1.0232997193932534,37450,-0.009473109801183455,0.2,0.248193359375
1366,7673856,3747,5614,0.2201021909713745,1.7908122718334198,0.69708251953125,0.02842322,0.09868738055229187,0.0003,0.9001994971185923,37460,-0.00973986592143774,0.2,0.257861328125
1366,7675904,3748,5615,0.37139901518821716,1.7986539840698241,0.706588864326477,0.020553004,0.09831468015909195,0.0003,1.0359462711960077,37470,-0.010405426792567595,0.2,0.190185546875
1366,7677952,3749,5617,0.18530814349651337,1.8085258677601814,0.7761133313179016,0.032641962,0.09790100902318954,0.0003,0.6970779284834862,37480,-0.013459343975409866,0.2,0.223681640625
1366,7680000,3750,5618,0.2537025213241577,1.809297578036785,0.8187271356582642,0.027115267,0.09833987802267075,0.0003,0.7611371826380491,37490,-0.010434975940734148,0.2,0.23486328125
1366,7682048,3751,5620,0.30867066979408264,1.8038910344243049,0.7104920148849487,0.025957499,0.09849150478839874,0.0003,1.2189239233732223,37500,-0.0052426841299165975,0.2,0.231396484375
1366,7684096,3752,5621,0.18040280044078827,1.7973924726247787,0.8370312452316284,0.038713172,0.09882932901382446,0.0003,0.7450295127928257,37510,-0.00787376261432655,0.2,0.237109375
1366,7686144,3753,5623,0.4167047441005707,1.793204563856125,0.883471667766571,0.020115621,0.09904700517654419,0.0003,1.6095132201910018,37520,-0.007426837304956279,0.2,0.198828125
1366,7688192,3754,5624,0.8261359930038452,1.7883340582251548,0.7696629762649536,0.024823226,0.09928804636001587,0.0003,2.4765254244208337,37530,-0.0037399298918899147,0.2,0.24140625
1366,7690240,3755,5625,0.25601819157600403,1.7902465283870697,0.8654923439025879,0.038452603,0.09867657721042633,0.0003,1.0015363559126853,37540,-0.012272276607109233,0.2,0.24228515625
1366,7692288,3756,5627,0.26916930079460144,1.8026210829615592,0.6051496863365173,0.024766589,0.09816914796829224,0.0003,1.7317838229238987,37550,-0.007540818034613039,0.2,0.225390625
1366,7694336,3757,5628,0.3290681838989258,1.807777611911297,0.8773813843727112,0.021094179,0.09831705689430237,0.0003,1.356026266515255,37560,0.0007382531126495451,0.2,0.203466796875
1366,7696384,3758,5630,0.2583998143672943,1.8022750928997993,0.8371386528015137,0.026379187,0.09866801649332047,0.0003,0.9269026782363653,37570,-0.005543337456765584,0.2,0.186962890625
1366,7698432,3759,5631,0.10133099555969238,1.801077525317669,0.7695700526237488,0.024330068,0.09845752269029617,0.0003,0.4032993080094457,37580,-0.003377588390139863,0.2,0.235986328125
1366,7700480,3760,5633,0.28882259130477905,1.8036783188581467,0.7283641695976257,0.026213598,0.09847336262464523,0.0003,1.0722671248018742,37590,-0.006463577944668941,0.2,0.240185546875
1366,7702528,3761,5634,0.2328539490699768,1.8024326294660569,0.6530188322067261,0.019659251,0.09856735169887543,0.0003,1.0511382326483727,37600,-0.007681930719991214,0.2,0.200830078125
1366,7704576,3762,5636,0.20683442056179047,1.806076666712761,0.7346885204315186,0.027524408,0.09780625998973846,0.0003,0.9085452169179916,37610,-0.0024805501569062473,0.2,0.25146484375
1366,7706624,3763,5637,0.42383480072021484,1.818788941204548,0.729439377784729,0.024397198,0.09756949543952942,0.0003,1.9623871713876724,37620,-0.0017701208067592233,0.2,0.200244140625
1366,7708672,3764,5639,0.1454906463623047,1.8108607605099678,0.8477652668952942,0.020808704,0.09848842024803162,0.0003,0.5458778992295266,37630,-0.004477566201239824,0.2,0.2412109375
1366,7710720,3765,5640,0.14883193373680115,1.7962011709809302,0.7610901594161987,0.041360162,0.09896314889192581,0.0003,0.6866335259750486,37640,-1.0931980796158314e-05,0.2,0.227392578125
1366,7712768,3766,5642,0.6610769629478455,1.7878104478120804,0.8494488596916199,0.044711925,0.09928081929683685,0.0003,1.9643568336963653,37650,-0.0007853464048821479,0.2,0.256298828125
1366,7714816,3767,5643,0.08665207028388977,1.7890120148658752,0.9271461963653564,0.023498993,0.09891831874847412,0.0003,0.1814500958658755,37660,-0.005159393814392388,0.2,0.180029296875
1366,7716864,3768,5645,0.4862889349460602,1.7915184870362282,0.8566573262214661,0.016059687,0.0990414246916771,0.0003,1.1158923126757145,37670,-0.003122478272416629,0.2,0.225927734375
1366,7718912,3769,5646,0.6474079489707947,1.7946917489171028,0.7519593238830566,0.024849538,0.09856408834457397,0.0003,2.5561329275369644,37680,-0.008899571414804085,0.2,0.21318359375
1366,7720960,3770,5648,0.057556137442588806,1.802444639801979,0.6664068698883057,0.024720997,0.09845750778913498,0.0003,0.598662886954844,37690,-0.0023001331137493253,0.2,0.212255859375
1366,7723008,3771,5649,0.11257363110780716,1.809222476184368,0.8865368366241455,0.026395455,0.09786227345466614,0.0003,0.426210980117321,37700,-0.005949946405598894,0.2,0.238330078125
1366,7725056,3772,5651,0.8221971392631531,1.809614534676075,0.6581743955612183,0.022630362,0.09857182949781418,0.0003,2.553480812162161,37710,-0.01180975596071221,0.2,0.211962890625
1366,7727104,3773,5652,0.5248675346374512,1.8058061003684998,0.45728009939193726,0.028411811,0.09805624186992645,0.0003,2.4573739901185037,37720,-0.01081750153680332,0.2,0.19501953125
1366,7729152,3774,5654,0.0639270544052124,1.8070700511336326,0.8000994920730591,0.02523688,0.09849372506141663,0.0003,0.48521455060690644,37730,-0.005157909879926592,0.2,0.24189453125
1366,7731200,3775,5655,0.12266024202108383,1.8071860879659654,0.6580003499984741,0.03356094,0.0977540835738182,0.0003,0.7337882660329342,37740,-0.012385767750674858,0.2,0.2265625
1366,7733248,3776,5657,0.46936845779418945,1.8197371557354927,0.6193453669548035,0.017421605,0.09748762845993042,0.0003,1.5136320352554322,37750,-0.009254477062495426,0.2,0.214990234375
1366,7735296,3777,5658,0.17535115778446198,1.8180678814649582,0.8657798171043396,0.022593107,0.09786052256822586,0.0003,0.48492397293448447,37760,-0.014107329334365204,0.2,0.241064453125
1366,7737344,3778,5660,0.7583308815956116,1.8075650960206986,0.3821842670440674,0.017634187,0.09855976700782776,0.0003,2.247713889926672,37770,-0.010452725621871651,0.2,0.1927734375
1366,7739392,3779,5661,0.10342492163181305,1.801446942985058,0.4828670620918274,0.020699702,0.09844156354665756,0.0003,0.36353645753115416,37780,-0.0051796298997942355,0.2,0.18681640625
1366,7741440,3780,5663,0.1715163290500641,1.8002835303544997,0.6557096242904663,0.02449514,0.0987357348203659,0.0003,0.5870932042598724,37790,-0.00926523176021874,0.2,0.22587890625
1366,7743488,3781,5664,0.957670271396637,1.7929584339261055,0.6456046104431152,0.029288713,0.09923115372657776,0.0003,1.7363631151616574,37800,-0.006874387178686448,0.2,0.257763671875
1366,7745536,3782,5666,0.31590723991394043,1.7862282574176789,0.6731799840927124,0.016927212,0.09933845698833466,0.0003,1.9437988445162773,37810,0.002467488351976499,0.2,0.205615234375
1366,7747584,3783,5667,1.0265727043151855,1.7871808931231499,0.6822174787521362,0.031944834,0.09912115335464478,0.0003,3.0459146603941916,37820,-0.006811901205219328,0.2,0.224609375
1366,7749632,3784,5669,0.24679270386695862,1.7928306385874748,0.8280137777328491,0.026365956,0.09890545904636383,0.0003,0.7912638679146766,37830,-0.00606611265684478,0.2,0.2201171875
1366,7751680,3785,5670,0.1875114142894745,1.7903190329670906,0.9117966890335083,0.020773562,0.09929153323173523,0.0003,0.613462284207344,37840,-0.010656099551124499,0.2,0.2
1366,7753728,3786,5672,0.4740377962589264,1.7895381808280946,0.8265166282653809,0.020929191,0.09885001927614212,0.0003,1.7196692198514938,37850,-0.009490095655201003,0.2,0.187841796875
1366,7755776,3787,5673,0.08399783074855804,1.7952005237340927,0.9419910907745361,0.020356478,0.09895916283130646,0.0003,0.3837175462394953,37860,-0.015153027267660945,0.2,0.191943359375
1366,7757824,3788,5675,0.27307236194610596,1.8022177517414093,0.8649100661277771,0.019539397,0.09803833067417145,0.0003,0.9897186152637005,37870,-0.013705879167537205,0.2,0.211328125
1366,7759872,3789,5676,0.19244730472564697,1.8127262145280838,0.7177742719650269,0.0357852,0.09812641143798828,0.0003,0.8079038230702281,37880,2.9034941690042615e-05,0.2,0.23173828125
1366,7761920,3790,5678,0.34022143483161926,1.810764691233635,0.9087516665458679,0.026584,0.09800679981708527,0.0003,0.810591696575284,37890,-0.007998175156535581,0.2,0.2267578125
1366,7763968,3791,5679,1.249252200126648,1.8195645213127136,0.6987770795822144,0.022779439,0.09720730781555176,0.0003,3.230355103313923,37900,-0.004549408322782255,0.2,0.20419921875
1366,7766016,3792,5681,1.8982183933258057,1.8350089743733407,0.772174060344696,0.03621406,0.09641045331954956,0.0003,2.9777311213314532,37910,-0.006450729031348601,0.2,0.219873046875
1366,7768064,3793,5682,0.2740240693092346,1.8465796083211898,0.8358914256095886,0.03219992,0.09630150347948074,0.0003,1.0733704470098018,37920,-0.006331403739750385,0.2,0.2734375
1366,7770112,3794,5684,0.15902023017406464,1.847535352408886,0.948778510093689,0.021060418,0.09623515605926514,0.0003,0.4456130187958479,37930,-0.006560972129227594,0.2,0.226708984375
1366,7772160,3795,5685,0.05546588450670242,1.8566906794905662,0.9095914959907532,0.025242146,0.09533317387104034,0.0003,0.2512355914339423,37940,-0.01470330980955623,0.2,0.2353515625
1366,7774208,3796,5687,0.6480312347412109,1.8649821981787682,0.39648282527923584,0.030214768,0.09547361731529236,0.0003,1.5711255680769682,37950,-0.00636813444289146,0.2,0.274658203125
1366,7776256,3797,5688,0.2548072040081024,1.8596754968166351,0.8417287468910217,0.024959326,0.0959024727344513,0.0003,0.728282169252634,37960,-0.004370406363159418,0.2,0.21728515625
1366,7778304,3798,5690,0.141170471906662,1.8600688695907592,0.8374864459037781,0.031407468,0.09525690972805023,0.0003,0.6838590454310178,37970,-0.0028572449373314157,0.2,0.25
1366,7780352,3799,5691,0.20335310697555542,1.8719140470027924,0.8320519924163818,0.025186649,0.09479758888483047,0.0003,1.0201676785945892,37980,-0.009826467919629068,0.2,0.218994140625
1366,7782400,3800,5693,0.14124074578285217,1.8746092855930327,0.9304823279380798,0.021155272,0.09517662227153778,0.0003,0.6172770574688912,37990,-0.0059068912290968,0.2,0.208740234375
1366,7784448,3801,5694,0.652708113193512,1.874917921423912,0.8315946459770203,0.022134297,0.09474149346351624,0.0003,1.7677332874387504,38000,-0.0054304780554957684,0.2,0.195849609375
1366,7786496,3802,5696,1.3194475173950195,1.8785322457551956,0.5888820886611938,0.023418628,0.09480728209018707,0.0003,3.059902372211218,38010,0.002865465308423154,0.2,0.21474609375
1367,7788544,3803,5697,0.3431552052497864,1.8755601644515991,0.48560333251953125,0.026988484,0.0950307548046112,0.0003,1.2976579383015632,38020,-0.007538466356345452,0.2,0.22978515625
1367,7790592,3804,5699,0.4664401412010193,1.8693303629755973,0.7264641523361206,0.030690555,0.09533856064081192,0.0003,2.5954033970832824,38030,-0.014278918053605594,0.2,0.235400390625
1366,7792640,3805,5700,0.427029013633728,1.85998877286911,0.6168205738067627,0.02251907,0.09613820165395737,0.0003,2.1308207802474497,38040,0.00010227126185782253,0.2,0.264599609375
1367,7794688,3806,5702,0.174223855137825,1.851022906601429,0.8968750238418579,0.02196698,0.09592461585998535,0.0003,0.4920914079993963,38050,-0.008700563223101199,0.2,0.22646484375
1367,7796736,3807,5703,0.1907685250043869,1.8498909667134285,0.6833785772323608,0.020704847,0.09639416635036469,0.0003,1.075060324370861,38060,-0.003258730674860999,0.2,0.225244140625
1367,7798784,3808,5705,0.0716511681675911,1.8535974457859994,0.7379997968673706,0.020696199,0.09524895250797272,0.0003,0.2828409969806671,38070,-0.006946757581317797,0.2,0.22451171875
1367,7800832,3809,5706,0.07644413411617279,1.8730001792311668,0.9301270842552185,0.024268143,0.09483353793621063,0.0003,0.3014738293364644,38080,-0.011422999206115492,0.2,0.18935546875
1367,7802880,3810,5707,0.2319135069847107,1.8729691669344901,0.5988436937332153,0.032928355,0.09498178958892822,0.0003,1.919097002223134,38090,-0.011423742302577011,0.2,0.279443359375
1367,7804928,3811,5709,0.6980123519897461,1.8721057668328285,0.7177116870880127,0.019025885,0.09505848586559296,0.0003,1.7621757566928864,38100,0.0011404183460399508,0.2,0.23671875
1367,7806976,3812,5710,0.5413644909858704,1.8664406269788743,0.6685694456100464,0.04438956,0.09543342888355255,0.0003,1.8881994895637035,38110,-0.011465487017994746,0.2,0.2580078125
1367,7809024,3813,5712,0.3582407832145691,1.8649139806628228,0.8339420557022095,0.020262685,0.0951080322265625,0.0003,1.0986787885427476,38120,-0.005082634949940257,0.2,0.206591796875
1367,7811072,3814,5713,0.09963695704936981,1.8707256123423577,0.9034878015518188,0.03493426,0.09503328800201416,0.0003,0.47905585784465077,38130,0.0021898079954553395,0.2,0.252197265625
1367,7813120,3815,5715,0.5498819351196289,1.862031990289688,0.8364283442497253,0.0239889,0.09604261815547943,0.0003,1.5234324686229228,38140,-0.008708168449811638,0.2,0.23857421875
1367,7815168,3816,5716,0.33103638887405396,1.85182373970747,0.9278279542922974,0.016426645,0.09569616615772247,0.0003,1.2116723880171776,38150,-0.01177813411632087,0.2,0.17998046875
1367,7817216,3817,5718,0.2649381458759308,1.8513077810406684,0.910622239112854,0.023849143,0.09623024612665176,0.0003,0.7084928747266531,38160,-0.010625817684922368,0.2,0.215283203125
1367,7819264,3818,5719,0.27138757705688477,1.845984472334385,0.7059895992279053,0.02466778,0.09610370546579361,0.0003,1.2997115887701511,38170,-0.006676362847792916,0.2,0.22578125
1367,7821312,3819,5721,0.887033998966217,1.8479976058006287,0.40268129110336304,0.035118915,0.09604786336421967,0.0003,3.577088513970375,38180,0.001256068809016142,0.2,0.245263671875
1367,7823360,3820,5722,0.22570449113845825,1.8512873560190202,0.8087009787559509,0.023163121,0.09584896266460419,0.0003,0.4302821572870016,38190,-0.012961842081858776,0.2,0.22353515625
1367,7825408,3821,5724,1.245815634727478,1.848678182065487,0.502655029296875,0.024235468,0.09637528657913208,0.0003,3.1638480730354788,38200,-0.003748101316159591,0.2,0.199755859375
1367,7827456,3822,5725,0.861346960067749,1.8430412709712982,0.4727650284767151,0.020315755,0.09628314524888992,0.0003,2.0146737065166236,38210,-0.004852858110098168,0.2,0.1974609375
1367,7829504,3823,5727,0.3757757842540741,1.840054501593113,0.8676117062568665,0.019963626,0.09684871137142181,0.0003,1.6821753926575185,38220,-0.010560154094127938,0.2,0.21591796875
1367,7831552,3824,5728,0.08152076601982117,1.8365613877773286,0.9585570096969604,0.018008668,0.09651999175548553,0.0003,0.21391436103731393,38230,-0.007379441487137229,0.2,0.2146484375
1367,7833600,3825,5730,0.23774012923240662,1.8377181485295295,0.7859039306640625,0.035278775,0.09683394432067871,0.0003,1.2210704989731311,38240,0.004062649398110807,0.2,0.24990234375
1367,7835648,3826,5731,0.10014577955007553,1.8301943823695184,0.9441004395484924,0.01895007,0.09714702516794205,0.0003,0.3776774674654007,38250,-0.005886988279235084,0.2,0.243701171875
1367,7837696,3827,5733,0.36008521914482117,1.829119023680687,0.8363154530525208,0.024762163,0.09689056873321533,0.0003,1.0073282200843097,38260,-0.006449765010620468,0.2,0.246044921875
1367,7839744,3828,5734,0.29500454664230347,1.8396948367357253,0.5723778009414673,0.026858136,0.09629666060209274,0.0003,0.9573340870440006,38270,-0.009178642206825316,0.2,0.236376953125
1367,7841792,3829,5736,0.11625806987285614,1.8489778146147728,0.8063827753067017,0.027795061,0.09589087218046188,0.0003,0.2903943840414286,38280,-0.009119138008099981,0.2,0.24775390625
1367,7843840,3830,5737,0.5882024765014648,1.8455709144473076,0.7963039875030518,0.023517374,0.09681180119514465,0.0003,1.4991772405803203,38290,-0.009142538486048579,0.2,0.2275390625
1367,7845888,3831,5739,0.694274365901947,1.8307586476206779,0.6860611438751221,0.017822165,0.09724906086921692,0.0003,1.664295283704996,38300,-0.0074916647339705374,0.2,0.196337890625
1367,7847936,3832,5740,0.29208722710609436,1.8242912530899047,0.785443127155304,0.020064354,0.09751061350107193,0.0003,2.32349838167429,38310,-0.011223310668719932,0.2,0.215185546875
1367,7849984,3833,5742,0.5243611931800842,1.8233823284506798,0.8689194917678833,0.02684248,0.0973050445318222,0.0003,2.0261350989341738,38320,-0.011007180419983342,0.2,0.21533203125
1367,7852032,3834,5743,1.326622724533081,1.8254303097724915,0.7459644079208374,0.021192223,0.0974169671535492,0.0003,4.1432839527726175,38330,-0.007249731742194854,0.2,0.23505859375
1367,7854080,3835,5745,0.5266610980033875,1.8203052192926408,0.752526044845581,0.027082346,0.09770013391971588,0.0003,1.650874561071396,38340,-0.006959271436790005,0.2,0.208203125
1367,7856128,3836,5746,0.3176433742046356,1.8163932710886002,0.43616002798080444,0.028822973,0.09779554605484009,0.0003,2.107272018492222,38350,-0.005164026445709169,0.2,0.21455078125
1367,7858176,3837,5748,0.27910223603248596,1.8150430411100387,0.8543891310691833,0.02122926,0.0976993590593338,0.0003,1.042966252565384,38360,-0.008867564762476831,0.2,0.209814453125
1367,7860224,3838,5749,0.6493918299674988,1.815293700993061,0.6698598861694336,0.025732359,0.09785400331020355,0.0003,2.744127545505762,38370,-0.002993292739847675,0.2,0.225390625
1367,7862272,3839,5751,0.20930907130241394,1.8159365519881248,0.898173451423645,0.025139272,0.09762074798345566,0.0003,0.6617383785545826,38380,-0.009291103179566561,0.2,0.238330078125
1367,7864320,3840,5752,0.8831910490989685,1.8206274867057801,0.7309287786483765,0.028282346,0.09738343954086304,0.0003,2.905596411973238,38390,-0.004834743624087423,0.2,0.23359375
1367,7866368,3841,5754,0.31269317865371704,1.8292820766568183,0.8948729038238525,0.020299714,0.09679383039474487,0.0003,0.4417208068072796,38400,-0.008581155585125089,0.2,0.23876953125
1367,7868416,3842,5755,0.39593228697776794,1.8364425167441367,0.6409340500831604,0.02464274,0.09665721654891968,0.0003,1.7098524242639541,38410,-0.005305541947018355,0.2,0.25625
1367,7870464,3843,5757,1.1079317331314087,1.843525330722332,0.6877353191375732,0.025576923,0.09619630873203278,0.0003,2.4827897913753985,38420,-0.0012220705626532435,0.2,0.25625
1367,7872512,3844,5758,0.45023366808891296,1.8482435211539268,0.8493310809135437,0.025607126,0.09611839056015015,0.0003,1.1416776474565267,38430,-0.011583008733578027,0.2,0.226025390625
1367,7874560,3845,5760,0.18277014791965485,1.8510548159480096,0.8332948088645935,0.017917817,0.0959874838590622,0.0003,0.8462350953370332,38440,-0.012869068593136034,0.2,0.203271484375
1367,7876608,3846,5761,0.11932646483182907,1.8527257323265076,0.9275755286216736,0.031077877,0.09593553841114044,0.0003,0.4652259796857834,38450,-0.011407899274490773,0.2,0.228125
1367,7878656,3847,5763,1.7780570983886719,1.8509826108813285,0.7125543355941772,0.03210744,0.09602658450603485,0.0003,2.669655158370733,38460,-0.001579504634719342,0.2,0.27109375
1367,7880704,3848,5764,0.66199791431427,1.8520751416683197,0.6001793742179871,0.06281623,0.09564310312271118,0.0003,2.3354958768934013,38470,-0.005775703731342219,0.2,0.254931640625
1367,7882752,3849,5766,0.4706500470638275,1.8591491982340813,0.7447617053985596,0.022682168,0.09552867710590363,0.0003,1.5112050712108611,38480,-0.00359206628636457,0.2,0.2166015625
1367,7884800,3850,5767,0.7804374694824219,1.8557970076799393,0.6049901247024536,0.05161062,0.09594918042421341,0.0003,2.124409866333008,38490,-0.011054654608597048,0.2,0.24091796875
1367,7886848,3851,5769,0.6901493072509766,1.8531342417001724,0.8001416921615601,0.026438985,0.09568332880735397,0.0003,1.6243480324745179,38500,-0.005460278916871175,0.2,0.21455078125
1367,7888896,3852,5770,0.38278302550315857,1.8502379938960076,0.7766915559768677,0.028228987,0.09645326435565948,0.0003,1.39493710026145,38510,-0.0008964462918811478,0.2,0.2716796875
1367,7890944,3853,5772,0.664401650428772,1.8414859399199486,0.6390954256057739,0.02167724,0.09636199474334717,0.0003,2.172113477438688,38520,-0.007073671877151355,0.2,0.210595703125
1367,7892992,3854,5773,0.16894297301769257,1.838404281437397,0.6452372074127197,0.03419612,0.09681546688079834,0.0003,0.5032194461673498,38530,-0.006254470912972465,0.2,0.270263671875
